NAME	TITLE	SCORE	
MFN2		0.06729622	
CASC3		0.067293085	
TP53RK		0.06728571	
GON4L		0.06728164	
RPL23P6		0.06725947	
AFF1		0.06724786	
TRAF3IP3		0.06720043	
RPL30		0.0671977	
UNKL		0.067152314	
KIF9-AS1		0.067144126	
RAB40B		0.06710251	
SLC25A42		0.06708421	
TNFRSF10B		0.0670718	
TXNL4B		0.06692906	
CTBP1-DT		0.06690488	
HNRNPKP2		0.0668729	
TOMM22		0.066860154	
ENSG00000235772		0.06685901	
LOC101928053		0.066836566	
TJP3		0.066807985	
CCDC22		0.066726595	
RBL2		0.0667219	
ARMC9		0.06671475	
ITFG2		0.066628814	
CPQ		0.066612124	
SUPT16H		0.066602215	
MTMR4		0.066590235	
CLSTN1		0.06658553	
C12orf75		0.06658082	
TOMM20P4		0.06653523	
COX19		0.06653161	
PUM3		0.06652811	
RBM25		0.0665196	
TBC1D22A		0.06650758	
TMEM14B		0.06647861	
GNB2		0.06646687	
GLUL		0.06646564	
ZNF747		0.06643078	
BCCIP		0.06638878	
STARD13-AS		0.06636291	
ENGASE		0.06636064	
DHFR		0.06633472	
SLC35F5		0.0663272	
PSMG3		0.06631767	
MAPKAPK3		0.06625808	
IRF2BPL		0.06617811	
MAP2K7		0.06616971	
KEAP1		0.066125914	
MAPK1IP1L		0.06608753	
ZCRB1P1		0.06607131	
SREK1		0.0660519	
STK11		0.066051215	
UTP23		0.06602672	
DENND1C		0.06596351	
GAPDHP65		0.06584265	
BRF1		0.06583093	
ZFYVE26		0.06574915	
MBTPS2		0.06572392	
JUND		0.06568702	
WBP2		0.06566832	
SSPOP		0.065636404	
UBC		0.0656327	
HNRNPUL1		0.0655797	
PHKB		0.06557472	
MBIP		0.06553746	
SLC25A16		0.06547113	
MEX3C		0.06546754	
TEX14BP		0.065387	
BCAS3		0.06536604	
TERF2		0.06536589	
FKRP		0.06535951	
SHOC2		0.06535657	
DEDD2		0.06533658	
FNIP1		0.0653127	
ZNF638		0.06526391	
PYGL		0.065201536	
CNIH4		0.06517783	
EHD4		0.06516466	
PEF1		0.06514674	
RRP15		0.065126546	
SUCO		0.065122865	
LSR		0.06508763	
CANT1		0.06507667	
PINK1-AS		0.06504253	
TRPC3		0.065038934	
CTBS		0.065022856	
HIF1AN		0.065015644	
KIF2A		0.064978994	
NAE1		0.06497542	
DYNC1I2P1		0.06495807	
SNRPB2		0.064930275	
ENSG00000222043		0.06491315	
NEBL		0.06490666	
KCNJ16		0.06490436	
ENSG00000229841		0.06489965	
BLTP2		0.06480142	
YPEL2		0.06475969	
WASH2P		0.06470063	
DPP9		0.064683475	
STAG3L1		0.06468265	
LSM11		0.06468191	
PHF20L1		0.064655215	
AP3D1		0.064629294	
POLR3E		0.06462488	
ZNF558		0.06462254	
RPS6KB1		0.06460831	
AP1M2		0.06455509	
INTS1		0.064525224	
MS4A6A		0.064485855	
CWC22		0.06445358	
ST13P5		0.06442369	
FBXL14		0.06441312	
COLGALT2		0.06438381	
SSBP1		0.064377576	
ZFAND3		0.06435161	
ENSG00000235912		0.0643017	
RAB22A		0.064294584	
CCT5P2		0.064273626	
RPS10		0.064263605	
PSMD7		0.06425631	
FBXO28		0.06423779	
PHYKPL		0.06420954	
EIF3G		0.06420878	
PACS1		0.064167954	
BUD23		0.064155035	
INHCAP		0.06413767	
AP5Z1		0.064089544	
SELENOO		0.06403989	
EHMT1		0.06400856	
RALBP1P1		0.06398939	
PAQR3		0.063982815	
WBP4		0.06397185	
KATNBL1P6		0.0639178	
MYO18A		0.06387513	
PLRG1		0.06385224	
STK24		0.06383813	
RDH11		0.06383506	
CD83		0.06381874	
FZD5		0.06378958	
AP5M1		0.06377274	
RNF41		0.06376008	
YPEL3		0.063723326	
GLG1		0.063714474	
DCUN1D1		0.063701555	
OGFOD1		0.06368272	
NBAS		0.063651696	
HSPD1P5		0.06362082	
NIPBL		0.06360963	
MORF4L2-AS1		0.06360528	
MAPRE1		0.06359414	
TMEM107		0.063462295	
ZNF570		0.06341179	
RPS11		0.06339646	
SLC11A1		0.063345306	
C2CD2		0.06331752	
ATP12A		0.06330378	
EIF4HP1		0.06329275	
TCAF1P1		0.063276164	
QSOX1		0.063273855	
MORC2		0.06323079	
FOXK2		0.06320574	
SEC62-AS1		0.0631632	
HAGHL		0.06308067	
IL15		0.063020594	
PLXNB1		0.06301848	
ZNF41		0.06299102	
MRPS26		0.062990814	
COL4A3		0.06295883	
NAA15		0.06295778	
ENSG00000179082		0.062952176	
JAK2		0.06291298	
ZNF710		0.06278111	
MTCO3P12		0.06277779	
PHB1P10		0.06276696	
ENSG00000253760		0.062742874	
CYCSP3		0.06273141	
FLACC1		0.06271242	
ENSG00000224172		0.06270619	
WASH6P		0.06268637	
PIGK		0.06257509	
TTYH1		0.06255228	
DPH3		0.06252799	
RGMB-AS1		0.06249153	
ENSG00000230582		0.06248572	
IAH1		0.062449686	
MSRB2		0.06244422	
RPS10P16		0.06242373	
ENSG00000121083		0.062415887	
TNIP1		0.062234335	
FAM169A		0.062202837	
MIDEAS		0.062112033	
TPCN1		0.062072277	
DHX16		0.062052917	
SNRK		0.062050607	
GPATCH3		0.061995566	
PREPL		0.06196507	
ELOBP2		0.06188976	
ZMYM2		0.06183933	
MAFB		0.061782185	
HNRNPH3		0.061766807	
POLR3A		0.06172165	
RNPS1		0.06167147	
METTL2B		0.06163944	
DIS3		0.061628196	
MORF4L2		0.06161273	
POLD1		0.06153896	
RNF187		0.061530232	
TPRN		0.061522406	
PCDHGA1		0.061510496	
MAP3K9		0.061484333	
EWSR1		0.061478898	
GRK5		0.061445188	
WDR13		0.061431006	
RECQL		0.06138563	
SDHB		0.061355047	
PSMD10		0.061346296	
SEPTIN7P14		0.061324157	
TSPY3		0.061234117	
ENSG00000243745		0.061141197	
PPFIBP1		0.061134122	
AGBL5-IT1		0.06109619	
PPP4R3A		0.061074313	
REXO4		0.061056934	
ABCA3		0.060991786	
PTCD1		0.0609842	
RIOK2		0.060971763	
FKBP9P1		0.060938314	
ENTR1		0.060919266	
CCHCR1		0.06091553	
ENSG00000229368		0.06090096	
POLR2F		0.060839284	
TRIM47		0.0606999	
MKLN1		0.060632806	
TRNF		0.060612537	
ENSG00000228642		0.060521536	
SH3BP4		0.060507894	
PARD3		0.06043952	
TOPORS		0.06040372	
UPF2		0.060355	
DPM1		0.06032924	
MRPS2		0.060306992	
PPP2R2A		0.060299877	
CBX3P4		0.060285848	
ENSG00000229413		0.0602588	
AIF1		0.060208715	
RALGAPA1		0.06020507	
ENSG00000237453		0.060198575	
NOP14		0.06017629	
ZC3H11A		0.06013611	
PDS5A		0.06011057	
RHBDD3		0.06009456	
FBXO31		0.060063533	
CYCS		0.060053598	
HNRNPA2B1		0.060036052	
UBE2D3P1		0.06001549	
SEC31A		0.05998473	
CNOT6		0.059941046	
HMGCL		0.05990722	
SPCS3		0.05990603	
ZMAT5		0.05989411	
MFSD9		0.059866745	
ATP6V1FP2		0.05977638	
PPP4R2		0.059756793	
TRIR		0.059683707	
HES4		0.059627987	
IQCH		0.05955499	
SUCLG2		0.059548054	
CHCHD3		0.059492365	
AIDAP1		0.059474114	
VPS13A		0.059408583	
AK4		0.059405647	
FLOT2		0.05936364	
AP1AR		0.05935904	
ADAM11		0.05934279	
CTNNA1P1		0.05933515	
KRTCAP3		0.059330754	
MAP1LC3B		0.059314992	
BNC2		0.059282593	
LRRC66		0.05927282	
TSPYL2		0.05923953	
LRP3		0.059189983	
GIN1		0.05912101	
TTC28		0.059086617	
ACADM		0.0590434	
RPS12		0.0589879	
LMNA		0.05897144	
UQCC5		0.058969524	
CUL1P1		0.058946073	
B4GALNT3		0.058879595	
RAD21P1		0.058865216	
DHX36		0.058842108	
FAIM		0.058805823	
ENSG00000176354		0.058797274	
SLC35B4		0.058764145	
PYGO1		0.058609262	
CRAMP1		0.05858901	
HSPA14		0.05857877	
PTPN4		0.058561053	
SNX12		0.058495	
SUMO1		0.05844774	
HDHD5		0.058437426	
LOC100421402		0.05840758	
CLIP1		0.058399305	
PPP1R12A		0.05833589	
NCOA2		0.058286175	
RPS9P4		0.05828387	
M6PR		0.058260277	
RBIS		0.058215983	
PROM2		0.05821372	
ACAD10		0.0581797	
ENSG00000256735		0.05817741	
FBXL12		0.058175188	
ERVK3-1		0.058167465	
CDK7		0.05816306	
SMN1		0.05814629	
ENSG00000230551		0.05814431	
BCL7B		0.058138173	
METTL3		0.058134053	
TERF1		0.058087833	
PRMT2		0.05807386	
GNL1		0.058070324	
TJP2		0.058028758	
GDPGP1		0.05802447	
ENSG00000219201		0.058022574	
PRTFDC1		0.05798801	
MINK1		0.057960268	
BDP1		0.05795218	
HNRNPA3P6		0.057942614	
ENSG00000112096		0.057932924	
RPL24P8		0.057904597	
CNKSR1		0.057900503	
NUTF2P7		0.05788759	
PIN1		0.057877112	
MEA1		0.05787266	
CCDC88B		0.057829928	
RSRC1		0.057762142	
DLG1		0.057747073	
SNX30		0.0577314	
RPS23P1		0.05772228	
CUL4B		0.05767312	
PRDM11		0.05764043	
GAREM2		0.057539802	
UNK		0.057533797	
KHSRPP1		0.057508286	
VPS13C		0.05746626	
NECAP2		0.05742408	
SORL1		0.057412002	
CEBPG		0.05739647	
GPATCH2		0.057345033	
JAGN1		0.057290204	
CTNNBL1		0.057250787	
RPS6P25		0.057245065	
BAZ2B		0.057230882	
C12orf76		0.057230398	
ENSG00000108296		0.057219967	
PRKAA2		0.057200555	
SP2-AS1		0.057192367	
RUVBL1		0.057115622	
LCOR		0.057076328	
USP49		0.057074796	
CBX1P2		0.05699396	
KHDRBS1		0.056980077	
XBP1		0.056973528	
ENSG00000188223		0.056953482	
FBXO7		0.056882937	
TP53BP2		0.056846153	
TNIP2		0.056788545	
SANBR		0.05676525	
CLEC2L		0.0567496	
ENSG00000255182		0.056661338	
NOP9		0.05664467	
ENSG00000186322		0.056594428	
PIP5K1C		0.05658946	
KMT2E		0.056571387	
OCIAD2		0.056571048	
HUS1		0.056559063	
STAG3		0.05654409	
ZNF549		0.056440935	
NTHL1		0.056388915	
KDM4A		0.05635912	
CCDC40		0.056358673	
IP6K1		0.056351382	
ABHD16A		0.05630409	
ENSG00000235471		0.05627568	
ARHGEF17		0.056261	
ZNF775		0.056198422	
PRPF4BP1		0.056188844	
ROCK2		0.056164157	
ENSG00000235151		0.056163736	
PTGR3		0.056160763	
PARK7		0.056098104	
SPOUT1		0.056087103	
TIMM50		0.056067504	
SLC66A3		0.056065146	
MFSD4A		0.055940866	
SAR1A		0.055933204	
MCAT		0.055918958	
PXN		0.055907585	
LRBA		0.05590354	
ENSG00000072444		0.055901047	
AHCYL2		0.055878162	
LINC01123		0.055793438	
UNC13C		0.055766474	
MAGT1		0.05574441	
DNAJC8		0.05573238	
ARHGAP35		0.055730287	
OTUD6B		0.055683166	
CENATAC		0.055656612	
TRAF3		0.05562644	
FARSB		0.055548385	
FIGNL1		0.05551908	
TTC8		0.055495672	
ETV6		0.05548718	
GOLGA2P8		0.05541264	
HDAC7		0.055322036	
NUDCD2		0.055293832	
MAPK3		0.055206772	
MRPL32		0.055204403	
G6PC3		0.055176307	
ENSG00000235286		0.05515571	
SREBF1		0.054993212	
TMEM41A		0.05496991	
UBN1		0.05495711	
ADSS2		0.05495631	
ENSG00000130201		0.054951563	
SCAND2P		0.054932054	
ALS2CL		0.0549233	
THOC6		0.054887433	
WDTC1		0.054847803	
RPL28		0.054818444	
GPR63		0.054786995	
ENSG00000256324		0.054746505	
ENSG00000257066		0.05471843	
EIF4E2P2		0.0547116	
PGGHG		0.05470904	
PRPF40B		0.054675356	
CDC34		0.0546653	
CHI3L2		0.05464454	
FBXW11		0.054643583	
RPSAP15		0.05459837	
NISCH		0.054498523	
GALK2		0.05448999	
MTAP		0.05428737	
RGPD8		0.054247532	
EGLN1		0.05421383	
PLBD2		0.054189943	
PPP1R12C		0.054188013	
KBTBD11-AS1		0.05415149	
METTL8		0.05414997	
CMTM6		0.05412944	
TRIM21		0.054128688	
COX15		0.054101963	
AP1G2		0.054099713	
SZRD1		0.05408684	
BECN1		0.054042086	
SETD5		0.054035604	
CHMP7		0.0540019	
BABAM1		0.053941477	
TOR1AIP1		0.05393212	
ATP2A1		0.053920172	
MYEOV		0.053862352	
FOXN3		0.053810507	
TBC1D5		0.053744413	
WDR5		0.053725008	
PPP4R2P5		0.053718474	
ELP5		0.053690884	
INTS7		0.05362055	
SPTLC1P1		0.053604197	
ZNF717		0.0535966	
ESYT1		0.05355507	
SRSF6		0.053537402	
TIMM17A		0.05353312	
TXNDC17		0.053512156	
YIPF1		0.05350099	
KLHL15		0.0534896	
HNRNPA1L2		0.053485934	
ENSG00000213087		0.053476155	
NT5C2		0.053427577	
RSRC2		0.053396307	
STAT3		0.053376194	
GRIPAP1		0.0533017	
CLNS1AP1		0.053289145	
TELO2		0.053233214	
CBX3P1		0.05321901	
XRCC6		0.053209927	
LINC01497		0.05317261	
G3BP2		0.053122923	
CPNE1		0.053119455	
PIAS3		0.0530984	
MIR93		0.053052668	
CAMSAP1-DT		0.052997835	
DMKN		0.05298435	
IPO8		0.052983627	
PSMD4		0.05297967	
BZW1P2		0.05293928	
SLC16A2		0.052916586	
TACO1		0.05283935	
HADHA		0.05279374	
TFAM		0.05274401	
DNTTIP2		0.052737627	
GPATCH8		0.052731175	
GSTO1		0.052718077	
ENSG00000186076		0.052670218	
FHL1		0.052591894	
ENSG00000234648		0.052569516	
EIF3IP1		0.052538104	
NCK2		0.052536953	
ATPAF1		0.052529536	
LSM3P3		0.052501198	
EIF4A2P4		0.052475337	
TNK1		0.052442037	
CNBP		0.052430037	
GBF1		0.052420955	
TRAP1		0.052388646	
TOMM40P4		0.052366048	
MIR642A		0.052360717	
FST		0.052346475	
ALKBH5		0.05233474	
RPL5P1		0.052316636	
CCNT2		0.052284986	
NDE1		0.052228305	
WDR47		0.052187745	
MIR1915HG		0.052175514	
NPIPB12		0.052135844	
VTA1		0.0520789	
CNOT8		0.05204983	
AZIN1		0.052047648	
GAB3		0.05204762	
KNSTRN		0.05203762	
NOSIP		0.051983654	
ZNF491		0.051978398	
ZNF195		0.051962458	
INHBA-AS1		0.051953495	
APOOL		0.051942356	
CEP68		0.05193885	
SDC4		0.05186617	
TRUB2		0.051855758	
TMEM106A		0.051816143	
ZNF429		0.051782787	
RNF40		0.051778954	
RPS18P12		0.05174507	
FGF7P8		0.051728934	
KRTAP5-AS1		0.051716555	
ZNF785		0.051653247	
YTHDF1		0.05161316	
MTCO1P12		0.051611744	
ZNF140		0.05160841	
DNAJC16		0.05156456	
RNF113A		0.051563486	
SUMO2		0.05156259	
SLC25A38		0.051449116	
ENSG00000205275		0.05144908	
DSG2		0.05143074	
MRPL44		0.05142641	
LRRC40		0.051425766	
VPS28		0.05136281	
AZI2		0.051322557	
PIM3		0.051243667	
SP4		0.051236972	
TAPBP		0.051205907	
ENSG00000254719		0.05119743	
RSL24D1P2		0.0511594	
ENSG00000242108		0.051159345	
TBC1D17		0.05115466	
MSH2		0.051144842	
PRKAR1B		0.051106736	
GOLGA8R		0.0510426	
THUMPD2		0.05103324	
ENSG00000252609		0.051029686	
CEP170B		0.050991945	
CAMSAP2		0.050971657	
ANTKMT		0.050964877	
CINP		0.0509411	
GLRA4		0.050915744	
BCL3		0.050915357	
TMEM104		0.05088486	
RANBP3		0.050882615	
UGGT2		0.050862774	
SECTM1		0.050831214	
SLC9A6		0.050814234	
RAB29		0.05072658	
SS18L2P1		0.050721698	
TENT5B		0.050721336	
FAAP20		0.05069213	
SYF2		0.05067215	
ZFP90		0.05066437	
MRPS25		0.050613392	
DPH2		0.050587077	
TIGD5		0.050507214	
ACTN4		0.05046745	
ABHD15		0.050434384	
ARHGEF26-AS1		0.050372668	
AIG1		0.050321393	
CKMT2-AS1		0.05031914	
MERTK		0.050284237	
ENSG00000230863		0.050280716	
GPNMB		0.050225522	
KDM2B-DT		0.050114557	
TBC1D15		0.050071776	
ENSG00000244693		0.050039444	
PUF60		0.050025325	
ESRP1		0.050023854	
LINC02798		0.050013576	
ZNF180		0.049996298	
ZNF25		0.04998872	
DYNC1I2		0.049986087	
LYPLA2		0.049973547	
MAP9		0.04991817	
AHCYL1		0.04991364	
SCO1		0.04989287	
TRBC2		0.049869057	
NUP98		0.049854	
PRICKLE2		0.049842093	
HSPA1B		0.049842093	
LARS1		0.049831755	
SPRR2A		0.04974722	
CCDC134		0.0497397	
OPA3		0.04966835	
SEC22C		0.049667317	
MRPL52		0.049625665	
SRP14P2		0.049558815	
ZCCHC7		0.049556706	
HDAC5		0.04954024	
POLE3		0.049512092	
ERGIC1		0.049511604	
ARHGEF35		0.049507733	
CNTROB		0.04944486	
SYNCRIPP1		0.04937986	
EIF2S2P4		0.04937727	
DCUN1D4		0.049318228	
DUBR		0.049307752	
CHP1P1		0.049257312	
C3orf20		0.049234547	
SNX25		0.04919754	
MOB3A		0.04919117	
ZBTB5		0.049158033	
SNHG28		0.04914704	
ZDHHC9		0.049122512	
NSD3		0.049100053	
CDKN2D		0.049054284	
POLR2C		0.04900337	
CHPF		0.04891776	
NRBF2P6		0.04891658	
URB1		0.04888542	
VPS13D		0.048874445	
ATP11B		0.048846535	
SMNDC1		0.04883175	
CRMP1		0.048772577	
SYNCRIP		0.04876401	
EMILIN2		0.04871272	
UBR2		0.04866998	
TDRD3		0.048659388	
LPIN1		0.048604354	
MTPAP		0.048582744	
PSMA1P1		0.048582572	
THOC5		0.04857833	
ALG3		0.04857601	
ZNF577		0.04854978	
MAN2A2		0.04853939	
CHMP6		0.0485348	
RNF25		0.048531096	
C9orf163		0.04852627	
TGFBR1		0.048416484	
LSM8		0.048387703	
AP2M1		0.048353437	
NOMO2		0.048241887	
TARDBP		0.04823147	
SRF		0.048206005	
RPF2P1		0.04815798	
B4GAT1-DT		0.048140973	
NFKB2		0.047973488	
XPC		0.047969993	
PI4KB		0.04796727	
BAHD1		0.04792621	
AAMP		0.047902744	
WIPF2		0.047890987	
CTBP2P4		0.047881074	
EEDP1		0.047875773	
ZFYVE1		0.047844384	
PNO1		0.047842328	
RBM41		0.047841407	
PDHA1		0.04780926	
VPS35		0.047805455	
GSR		0.047748357	
NIBAN2		0.0476554	
FCGR2A		0.047633316	
MVB12A		0.047622666	
UGP2		0.04759593	
CTBP1		0.047578618	
ENSG00000243389		0.04756834	
HECA		0.047545947	
L2HGDH		0.04754263	
RGS6		0.047522284	
RPL13AP25		0.04750254	
POLR3C		0.047462888	
PHLDB3		0.047434475	
RP2		0.047413126	
ABHD18		0.047352437	
SPHK2		0.04727452	
ANKRD17		0.047236964	
PDE6D		0.04722859	
GRAMD1A		0.047220785	
ENSG00000112664		0.04719186	
MRPL32P2		0.047153715	
AFG3L1P		0.047143452	
ALKBH4		0.047014028	
LINC00896		0.047007754	
NOLC1		0.04699692	
PDK4		0.046985388	
EMC8		0.04694937	
RNF20		0.04690682	
MRAS		0.046892688	
PDCD11		0.046865396	
PDIA4		0.046827987	
GATAD2A		0.0467382	
ATP5F1E		0.046715956	
NDUFB6		0.046714604	
STK38L		0.046689443	
CTTNBP2NL		0.046678696	
MRTFA		0.046662975	
ENSG00000127688		0.04663897	
PSG8		0.046628784	
RPF2		0.04662384	
GALNS		0.046591457	
SPATA25		0.046580233	
ASCC2		0.0465522	
RUFY2		0.046495337	
ANKHD1-EIF4EBP3		0.04644941	
UQCRC2		0.046403185	
KIAA0930		0.046293292	
MRPS9		0.046254	
CCDC97		0.046236016	
PARP4		0.046235405	
FOLR1		0.046218418	
RUBCN		0.04619549	
YWHAQ		0.04614906	
PHF3		0.046137653	
ATG14		0.04613534	
COPE		0.04612428	
TTL		0.046055865	
PKIG		0.046	
RABGGTA		0.045880057	
PFDN1P1		0.04587331	
STX2		0.0458646	
ALPK2		0.045824543	
TGIF2		0.04582371	
CERS2		0.045766417	
ZSCAN20		0.045742232	
C2orf68		0.04570534	
ENSG00000175898		0.045691207	
LUC7L2		0.04568581	
OGFOD3		0.045663178	
NUP35		0.045635607	
AFDN		0.045634486	
HSPA4		0.045603827	
SYT3		0.045586064	
TTI2		0.04558474	
SLC4A1AP		0.04557045	
HEATR5B		0.045503974	
PRSS22		0.045432217	
TSPYL1		0.0452855	
PCGF3		0.0452743	
PDAP1		0.045226675	
PUS7		0.045226444	
SMC3P1		0.045218267	
MED6		0.045207754	
PET100		0.045192435	
SYMPK		0.045169163	
ARMCX2		0.045145713	
LINC00189		0.045123126	
LOC100419824		0.04508065	
NDUFB5		0.04507643	
RUSF1		0.045051277	
ENSG00000243452		0.04502444	
UCK1		0.04502321	
ACD		0.044993863	
KIFBP		0.044940036	
ZNF221		0.044925246	
HEBP2		0.044900183	
PCDHB8		0.044857666	
SORBS3		0.04485249	
CEP85L		0.044792823	
NDUFS6		0.044750094	
ENSG00000249155		0.0447303	
DMD		0.044674706	
CDKN2AIP		0.0446617	
AAR2		0.04465962	
SNX3		0.044658	
ZNF460		0.044500727	
TCF12		0.04442941	
MUC1		0.04441847	
SERAC1		0.044369347	
ERN1		0.04436297	
ENSG00000255659		0.044353697	
SAP30BP		0.044280406	
ZBTB7A		0.04428037	
OAS1		0.044266656	
SLC27A4		0.044247933	
TMEM8B		0.044201348	
ZNF701		0.04418947	
HNRNPU		0.04412257	
THNSL1		0.044083744	
HECTD1		0.044078495	
DNA2		0.04405216	
CCDC71		0.04404219	
UBXN2B		0.044020142	
RAD52		0.04401798	
ZNF506		0.043998472	
ZNFX1		0.043975253	
LSM1		0.043972287	
PAH		0.04394051	
ZDHHC7		0.04392889	
ANKMY2		0.043923113	
YJEFN3		0.043901134	
NCBP3		0.043895382	
MED16		0.043756284	
BCL2L1		0.043716647	
ERCC8		0.043697517	
ATP5POP1		0.043665532	
IFT81		0.043623995	
PTK2		0.043599214	
SDC1		0.04358685	
SVEP1		0.04357687	
NPIPB5		0.043569967	
MAPK1		0.04353036	
RBPMS2		0.043523043	
ARHGEF7-AS2		0.04350425	
CDK5RAP2		0.043493524	
GLUD2		0.043476257	
DMRT3		0.04337731	
ZBTB10		0.043373153	
MRE11P1		0.043339305	
TFAP4		0.043320443	
TMEM229B		0.043306526	
PLEKHM1P1		0.043265197	
CDK2AP2		0.043246392	
CDIN1		0.043206267	
SMIM13		0.0432044	
RAB6B		0.043195922	
GPT2		0.043180432	
ZXDC		0.04315988	
NUP153		0.043134782	
URI1		0.043121595	
SOBP		0.04307523	
KCNJ11		0.04305979	
ZNF584-DT		0.042990975	
CHAMP1		0.04298524	
UBE2E2		0.04294775	
ENSG00000226965		0.042907078	
MARK4		0.042895574	
KIF24		0.04289527	
ENSG00000233391		0.0428617	
TACC2		0.042860802	
CAND1		0.04285615	
PLAA		0.042830206	
MRPS10		0.042779602	
ALDOAP2		0.04273786	
ARPC4		0.042718094	
CLASP1		0.042708784	
CCNI		0.042685915	
SETD3		0.042661	
ATXN7L3		0.042598374	
TET2		0.04257332	
LOC124902904		0.04254906	
ABHD17A		0.04254601	
SOWAHC		0.042533893	
FLT3		0.04239818	
DAZAP2		0.042348832	
RAD50		0.042347845	
PTPN2		0.04234405	
NOC2LP1		0.042339243	
STXBP5-AS1		0.04230792	
RARS2		0.042304236	
SNX17		0.04227859	
NAA25		0.042265065	
KCTD2		0.042242046	
CYTH2		0.04222709	
ENSG00000254461		0.04220228	
CCDC51		0.04219916	
RPS5		0.04219226	
PIGM		0.042179007	
IRS2		0.04216694	
NUDT6		0.042142894	
USP39		0.042116206	
RGMB		0.04211474	
PPIB		0.042113468	
ARPC3		0.042062093	
NEDD8		0.04204707	
WDFY1		0.04201209	
TCEAL2		0.04194679	
ENSG00000225339		0.0419078	
CYP20A1		0.041849714	
INIP		0.041801076	
ASMTL		0.041778833	
RMI2		0.041751664	
SUPT6H		0.04174216	
DRC7		0.04172028	
TRMT12		0.041694365	
RPL27P4		0.041686844	
RBM6		0.04161931	
MPPE1		0.04160069	
RNF2		0.04159595	
RBM3		0.041457817	
ARAP2		0.04141604	
MFAP1		0.041401662	
PRP4K		0.041390806	
CDC42BPB		0.04138157	
DBNL		0.041355483	
PCDHGB1		0.041346096	
S1PR4		0.041299187	
NXF1		0.041266643	
MYD88		0.04116096	
RNASEH1P2		0.041133765	
RABL6		0.04112141	
RPS18P9		0.04111565	
CLPTM1L		0.04108644	
ALMS1		0.041083474	
NUBPL		0.041073825	
YJU2		0.04106207	
CAPN15		0.04097014	
SNRPGP15		0.040920347	
GFER		0.040911462	
FAM204A		0.04089378	
RNF7		0.040888608	
CDYL		0.040868774	
MTMR3		0.040854648	
CTNNAL1		0.04082897	
CHD8		0.040806927	
ACO2P1		0.040750973	
SNX33		0.04072742	
DNASE2		0.040715605	
MRPS7		0.04069513	
BMS1		0.04062998	
FLOT1		0.04059862	
TBCCD1		0.040593337	
GCC2		0.04059031	
HMOX2		0.04058143	
MAN1A1		0.040556524	
ZKSCAN3		0.040552236	
SF3B4		0.040504955	
CCDC183		0.040453732	
ATP13A2		0.040428344	
PYCR2		0.040393014	
GTF2E2		0.040387888	
ARMC8		0.040383067	
DIAPH2		0.040370055	
SGTB		0.040256668	
KATNAL2		0.0402549	
NAP1L4		0.04024596	
ASXL1		0.04011153	
RECK		0.040089797	
CDC5L		0.040060807	
RPS24		0.040057216	
ANKRD45		0.040046655	
UBAP1		0.039948653	
TNFRSF4		0.039924264	
PCBP1		0.039792523	
FAM13A-AS1		0.039788783	
GPRASP1		0.03975051	
NRAS		0.039635003	
CICP27		0.039634712	
MYG1		0.039613567	
ENSG00000254945		0.039588064	
RHOXF1		0.03958722	
ENSG00000248399		0.03947293	
NACC2		0.039466005	
VPS53		0.0394631	
DRAM2		0.039445695	
IFNLR1		0.03942125	
ENSG00000181784		0.039393354	
CATSPER2		0.039390694	
RPL7AP66		0.039380077	
TCP11L2		0.03937904	
MED1		0.03937195	
MRPS33		0.039357934	
CCNG1		0.039306797	
MMADHC		0.039304927	
DNPH1		0.03923076	
BPTF		0.039212998	
EIF2B2		0.039202552	
NT5C3A		0.03919126	
TMEM59		0.039158538	
HEATR6		0.039149705	
HLF		0.039135057	
MSTO1		0.039130148	
AK3		0.03905977	
HS2ST1		0.039032068	
SMIM19		0.038979728	
ENSG00000155984		0.038933747	
FBXL2		0.038931817	
MIB1		0.038870126	
RPL10A		0.03881766	
ZNF416		0.038807437	
HDAC4-AS1		0.03878504	
RUVBL2		0.03878315	
ELOVL1		0.03874797	
RPL36		0.038737666	
MYO1F		0.038718875	
RMP24		0.038638823	
ENSG00000179576		0.038628772	
CMSS1		0.03862257	
HIGD2A		0.03861832	
IFT56		0.03857171	
MED21		0.038568463	
LIMK2		0.038535073	
WDR43		0.038464345	
RNASE7		0.038461346	
HMGXB4		0.038460214	
KLC1		0.038446695	
KDM4B		0.038409337	
SVBP		0.03839821	
MEMO1		0.03837885	
RPL3P3		0.038366083	
PLA2G15		0.03836156	
PTPDC1		0.03834775	
ZNF45		0.038339537	
TUFT1		0.03833758	
NHSL3		0.038316593	
KLF10		0.038258567	
PTPN18		0.038248196	
ELAVL1		0.038195673	
HNRNPKP4		0.038193956	
SFSWAP		0.03815298	
ILRUN		0.038140293	
ENSG00000252197		0.03813684	
CACNA1D		0.0380863	
BOD1		0.03803588	
FAM83H		0.038008444	
FAM149B1P1		0.038008332	
FN3KRP		0.03799479	
FOXL2		0.037873853	
DEPDC5		0.037868384	
FDPS		0.03784169	
PIN4P1		0.037839726	
RPS3A		0.037815504	
CHTF8P1		0.037803028	
ALDH18A1		0.037790384	
C1D		0.037759855	
RIOK3		0.03775255	
TRIP4		0.037737984	
PPP1R15A		0.037613943	
MSL3P2		0.037580237	
ENSG00000256213		0.037570875	
HNRNPA1P35		0.037569605	
SF3B5		0.037559856	
NRBF2		0.037515905	
